veal	17208,17000,17216,17272,17273,17270,17271,17276,17277,17274,17275,17278,17279,17207,17213,17155,17154,17218,17089,17088,17223,17222,17140,17141,17142,17143,17092,17093,17090,17091,17096,17097,17094,17095,17098,17099,17139,17138,17429,17428,17131,17130,17133,17132,17427,17426,17137,17424,17434,17435,17436,17437,17430,17431,17432,17433,17203,17202,17438,17204,17128,17129,17122,17123,17120,17121,17126,17127,17124,17125,17135,17107,17134,17425,17136,17117,17116,17115,17114,17113,17112,17111,17110,17351,17350,17119,17118,17100,17101,17102,17103,17104,17105,17106,17349,17108,17109,07006,03005,17217,17212,17198,17197,17194,17193,17219,17190,07910,17352,17188,17189
vegetablejuice	
venison	35080
viennasausage	
vinegar	02069,02068,02053,04135,02048
wafer	18609,19249,18213,18212,18986,18157,28231,28232,28233,28258,18226,18227,18401,28215,28210,18209,18612,18202,19109,28152,28038,28224
waffle	18980,18934,28018,18935,18951,18932,18933,28010,28011,28012,28013,28014,28015,28016,28304,18505,18507,18506,18403,18978,08305,28019,18365,18367,28174,28021,28022,28025,28024,28009,28026,28260,28155,28156
walnut	08646,08690,04528,08228,12154,12155,12156
wasabi	11990
waterchestnut	11590,11588
watercres	
watermelon	12174,09326
wheat	18385,08085,20645,48052,08082,20076,20077,18950,20075,20072,28051,20071,08489,08488,18958,20078,08363,08365,08366,18388,18428,08546,20635,18968,18967,18966,20138,28137,08081,08169,08028,18983,18982,04038,18979,08157,20629,20628,20624,20623,20074,16123,18068,18347,18066,18064,20073,20024,08148,20581,08144,08145,08146,08147,08575,18055,08452,08574,20630,20481,20634,08577,20636,20139,08576,08084,28148,18065,18264,18265,08462,18222,20087,20086,20084,20083,20082,20081,20080,18284,20649,16424,20646,20641,20640,28304,20324,08597,28308,28285,28284,28287,28286,08573,18233,18232,08578,18234,08183,08218,08504,08054,28070,43393,28295,20381,20129,03184,43245,08191,08104,08105,08106,08107,28157,08102,08103
wheatflour	
whey	01112,01113,01114,01115,14033,14066,14058,43369
whippedcream	
wholewheat	20124,20125,18042,18348,18219,18267,18300,19050,18075,18078,18235,18949,18266,20108,20107,18429,18299,18077,18076
xylitolgranule	
yam	11258,11259,11601,11602,11897,11927
yogurt	08553,42185,42119,04627,04626,08531,25054,16253,16252,16251,16250,16257,16256,16255,16254,01281,01217,16259,16258,19293,03965,01184,42186,21463,19079,19393,01222,01220,01221,01121,01120,01122,42120,01203,03956,21380,21381,25043,03302,43523,43261,42150,01187,01256,43536,43537,01116,01117,01118,01119,43476,43539,01235,01278,01231,01216,42187,01280,01219,01218,01275,01276
yolk	03197,19333,03198,01160,03201,01125,01137,01127,01126
zucchini	11953,11861,11477,11862,11481,11480,11478,11479
